id,web_id,bezirk,plz,ort,strasse,anhang,erstbeobachtung,beschreibung,besonderes,checksum,update_date,new,mauersegler,kontrolle,sperling,ersatz,schwalbe,wichtig,star,sanierung,fledermaus,verloren,andere,noSpecies,is_test,strasse_original,has_comma,has_slash,has_range,multiple_numbers,multiple_streets,flag_has_text_after_number,text_after_number,no_geocode,osm_latitude,osm_longitude,google_latitude,google_longitude,latitude,longitude
2279,2332,"Charlottenburg-Wilmersdorf, Charlottenburg",10585,Berlin,Zillestr. 97,Protokoll m. Foto (2022),2022-06-22 00:00:00,"2025-07: Kontrolle: Ersatzkästen belegt?

2022-06: Ersatzkästen für Mauersegler an der Fassade zur Zillestr.",Kontrolle: 06.07.2025,3be12d3b3dbb893d183219d735aa465ad018432925d35560d2c1ef55,2026-01-24 13:06:02,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.5133621,13.3007607,,,52.5133621,13.3007607
2280,2333,"Steglitz-Zehlendorf, Lichterfelde West",12205,Berlin,Drakestr. 25,Protokoll m. Fotos,2022-05-15 00:00:00,2022-05: Einflüge Haussperlinge an drei Stellen am Dach; auf der Hofseite des Hauses enge Anflüge von Mauerseglern,,2ab1a4b0120418f1452c3357a1b328bbf3986924decede5f10608e86,2026-01-24 13:06:03,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4401899,13.3001528,,,52.4401899,13.3001528
2281,2334,"Charlottenburg-Wilmersdorf, Schmargendorf",14193,Berlin,Salzbrunner Str. 32,Protokoll m. Foto,2022-06-21 00:00:00,"2022-06: Ersatznistkästen für Mauersegler, Einflug Haussperling",,9cfec6ffbcbbbf686a127423b165ab504218903756e382a2c435a3ce,2026-01-24 13:06:03,1,1,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.487363,13.2940762,,,52.487363,13.2940762
2282,2335,"Charlottenburg-Wilmersdorf, Schmargendorf",14193,Berlin,Salzbrunner Str. 34,Protokoll m. Foto,2022-06-21 00:00:00,2022-06: Ersatznistkasten für Mauersegler,,8c9b9790154047e42b10d1b16981a9a4576f7da8a5dd6bba56c4c73e,2026-01-24 13:06:03,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4870685,13.2940755,,,52.4870685,13.2940755
2283,2336,Schöneberg,10823,Berlin,Grunewaldstr. 77A,Fotos (2022),2022-06-08 00:00:00,"2022-06: Künstliche Nisthilfe im Glockenturm, Ostseite für Turmfalken
Ein Passant wieß mich auf das Nest hin, sagte, er habe Anflüge von seinem Balkon aus beobachtet.
Ich konnte keine Anflüge beobachten, wartete ca. 25 Minuten.",,9ca9703d0c5c257e9419875babc130431baa1b26607e6a9b42cf28b0,2026-01-24 13:06:03,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Grunewaldstr. 77A / Akazienstr., Apostel-Paulus-Kirche",1,1,0,0,1,0,,0,,,52.52000659999999,13.404954,52.52000659999999,13.404954
2284,2337,Schöneberg,10781,Berlin,Eisenacher Str. 30,Foto,2022-06-07 00:00:00,2022-06: Sperlinge fliegen an zwei Stellen ein (hinter Rohr) s. Foto,,2265319a72cd50785427f58b6f5f072f787615d8475912cc09fa1ecc,2026-01-24 13:06:04,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Eisenacher Str. 30/31,0,1,1,0,1,0,,0,52.4927933,13.3494148,,,52.4927933,13.3494148
2285,2338,Pankow,10407,Berlin,Storkower Str. 100,Fotos (2022),2020-01-24 00:00:00,"2022-07: seit 2 Jahren kartiert mit vielen Gebäudebrütern (Mauersegler, Haussperlinge, Hausrotschwänze), jetzt Abriss ohne (ausreichend) Ersatz (CEF vorgesehen), 2. Saison mit Brutausfall
Mauersegler scheinen ohne Niststätten zu sein, kein Ersatz dafür geschaffen, Kolonie nicht mehr zu erkennen
2 männl. Hausrotschwänze flogen am Neubau herum, offensichtlich auch ohne Nistplatz.","https://www.townscape.de/projects/spark-berlin/
Ausgleichsmaßnahmen bzw. Interimslösungen für die Spatzenkolonie und Hausrotschwänze sind nicht zu sehen.
Ca 4 - 5 Spatzen flogen Jalousiekästen am Finanzamt an. Diese werden bewegt, gefährden insofern Aufzuchten
",aa8dac2b259d34148df78e2cb3129419d2d66b192d3ea55672954e21,2026-01-24 13:06:04,1,1,0,1,0,0,1,0,0,0,1,1,0,0,,0,0,0,0,0,0,,0,52.5292956,13.4573546,,,52.5292956,13.4573546
2286,2339,Friedrichshain,10243,Berlin,Revaler Str. 1,Foto (2023),2022-07-05 00:00:00,"Online-Formular-Meldung am 05.07.2022:

2022-07: Mehlschwalbe: 1 Nest an Straßenseite in Nische mit Südost-Exposition neben Abwasserrohr (Fotos)",Kontrolle muss noch gemacht werden,e33f2ffc0834e58ae1277f4c8bc42c8611ea3d105e6b3c7f5db1d472,2026-01-24 13:06:04,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.5085075,13.4491643,,,52.5085075,13.4491643
2287,2340,Treptow-Köpenick,12439,Berlin,Schnellerstr. 94,,2022-07-05 00:00:00,"Online-Formular-Meldung am 05.07.2022:

2022-07: Mauersegler: bedeutend, da mehrere Brutstätten ",Kontrolle muss noch erfolgen,5326e0f47cf408f42a24f4b729aac0d7d8f439c407baeca534ae03c8,2026-01-24 13:06:04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.452986,13.5251364,,,52.452986,13.5251364
2288,2341,Wilmersdorf,14197,Berlin,Südwstkorso 22A,,2022-06-07 00:00:00,2022-06: 1x Seglerkasten mit einem Eingang,"wird weiter beobachtet, noch kein Einflug kartiert",78fe482ddf61dfcd6fe6b61c80372118b0c5ebf58ee8f9a32a803530,2026-01-24 13:06:04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,52.52000659999999,13.404954,52.52000659999999,13.404954
2290,2343,Wilmersdorf,14197,Berlin,Südwestkorso 21,,2022-06-07 00:00:00,2022-06: 4x Seglerkästen mit einem Eingang,"noch keine Kartierung, wird weiter beobachtet",b5ef3eadad75dc60f20d1b2fb68a1479124dc7c5542f0c07046b2020,2026-01-24 13:06:05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4712504,13.3183735,,,52.4712504,13.3183735
2291,2344,"Neukölln, Rudow",12359,Berlin,Rohrdommelweg 1,Protokoll mit Fotos (2022),2022-07-17 00:00:00,"Schulsanierung der Oskar-Heinroth-Grundschule

2022-07: Haussperlingsnester in den Jalousienkästen: Sanierung hat begonnen, Niststätten ev. gefährdet
Ein- und Ausflüge hinter Jalousien an den Straßenseiten
Aufzuchten und Jungtiere zu hören (bis auf den eingerüsteten Teil, rechts vom Eingang, wo Jalousiekästen fehlen u. nur Nistspuren sichtbar sind)
Sowohl an der Seite zum Haupteingang als auch zum Kleiberweg und im Hof werden die Jungtiere zur Zeit im Nest gefüttert. Im Hof Richtung Sportwiese werden die Nester hinter der aufgestellten Rüstung angeflogen.
Die Anzahl der gefundenen Niststätten beläuft sich insgesamt auf 149 (Protokoll mit Fotos liegt vor).","Schulsanierung: Sanierung Dach (Sommerferien 2022-Ende 2022); 
Sanierung Fenster und Dach (Änderung des Zeitplanes: 14.07.2022 öffentlich bekannt gemacht)

20.07.2022: UNB benachrichtigt
21.07.2022: Antwort UNB: Ornithologe betreut: im Vorfeld wurde eine Lebensstättenkartierung vorgenommen, nach nochmaliger Kontrolle Versicherung, dass die Niststätten in den Jalousien nicht gestört werden, reine Dachsanierung, keine Ausgleichsmaßnahmen geplant",23d6957ea6262ed0cc4b1eab5f201db986795c525b8ca401a154835a,2026-01-24 13:06:05,1,0,0,1,0,0,0,0,1,0,1,0,0,0,"Rohrdommelweg 1, Oskar-Heinroth-Grundschule",1,0,0,0,0,1,", Oskar-Heinroth-Grundschule",0,,,52.52000659999999,13.404954,52.52000659999999,13.404954
2292,2345,Neukölln-Buckow,12354,Berlin,Mollnerweg 64,Video (2022),2022-08-01 00:00:00,"2022-08: Haussperlinge (ca. 60) im dichtem, wildem Wein an der Straßenseite (Ruhe- und Schlafplätze, ev. Niststätten), Video von Ein- und Ausflügen im Wein vorhanden",Niststätten nicht bestätigt,0475d406a2c0aad538a82076769f566d5837c303231c8fc4e4cca9ff,2026-01-24 13:06:05,1,0,0,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4194444,13.4420233,,,52.4194444,13.4420233
2293,2346,Pankow,13187,Berlin,Maximilianstr. 46,,2021-01-24 00:00:00,"Meldung über Online-Formular am 04.08.2022:

2022-08: Mauersegler nisten unter dem Dach unseres Gebäude, VH Richtung Hof. Erfreulicherweise sind sie wieder gekommen, nachdem in 2021 das Dachgeschoss umgebaut wurde ",Kontrolle muss noch erfolgen,36979827841f62bd9a0a6104481fc92f360297908c5976c95cbb0839,2026-01-24 13:06:06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.5609997,13.4102855,,,52.5609997,13.4102855
2294,2347,Mittenwalde,15749,Mittenwalde,Berliner Chaussee 22,Fotos 2022,2021-01-24 00:00:00,2022-08: Mehlschwalben mit 16 Nestern am Dach der Tankstelle (Fotos vorhanden) ,,74eb9ae3135f918b76a30b9e2dbbd6cb8d21c63ee5a2f1dea622170f,2026-01-24 13:06:06,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Berliner Chaussee 22, Tankstelle Total Station",1,0,0,0,0,1,", Tankstelle Total Station",0,,,52.52000659999999,13.404954,52.52000659999999,13.404954
2295,2348,Schöneberg,10825,Berlin,Hewaldstr. 3,"Fotos, Videos (2022)",2022-06-08 00:00:00,"2022-06: Mauersegler nisten in dem großen 3-flügeligen Fenster, das direkt ans Haus Nr. 4 angrenzt und im Erkerfenster, das meinem Balkon zugewandt ist, jeweils oben in den Jalousiekästen (3.OG Altbau) Fotos und Videos vorhanden von Flügen der Kolonie, bestehend aus mind. 30 Mauerseglern",,676e1977acf08ca8db5648ba156c42b15f9dc83cefa86582cd4be25b,2026-01-24 13:06:06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4818173,13.3434724,,,52.4818173,13.3434724
2296,2349,Schöneberg,10823,Berlin,Salzburger Str. 12,Foto (2021),2021-05-03 00:00:00,"2021-05: Brandmauer hinter Uhrengeschäft Habener, Blick auf Rückseite des Gebäudes Grundewaldstr. 59/60, Sperlingseinflug unter Metallbinde links",,98cd8ca99590ae6d9d02f891b41460ffb3fcc13c4367a4ff439846bd,2026-01-24 13:06:06,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.488276,13.3410683,,,52.488276,13.3410683
2297,2350,Schöneberg,10825,Berlin,Meraner Str. 11,Foto (2021),2021-06-16 00:00:00,"2021-06: blaues Haus mit teilweise Kachelfront, sehr renovierungsbedürftig, am Fallrohr rechts zum Nebenhaus ca. 3 m vom Boden Sperlingsnest","Haus sehr renovierungsbedürftig, daher besonderes Augenmerk für die Zukunft",df6e88482ab8c292f43d0d70096767ece04f2f0585f7f4cbc1d9531b,2026-01-24 13:06:07,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4868639,13.3392698,,,52.4868639,13.3392698
2298,2351,Schöneberg,10825,Berlin,Bozener Str. 3,Foto (2021),2021-06-16 00:00:00,"2021-06: An der Hausgrenze zu Bozener Straße 4, Fallrohr zwischen den Häusern, unter dem Dachvorsprung ein Spalt mit Sperlingseinflug","teilweise renovierungsbedürftig, daher zukünftig besonderes Augenmerk",7b3e3541a42f8370950891f2629e29d25293246ab678b1803e710363,2026-01-24 13:06:07,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4876334,13.3379128,,,52.4876334,13.3379128
2299,2352,Schöneberg,10823,Berlin,Eisenacher Str. 47,Foto (2021),2021-07-27 00:00:00,"2021-07: Anflug Haussperlinge, Nestaktivität (siehe Foto)","Haus tw. renovierungsbedürftig, da zukünftig im Blick behalten",ddf6048e2ae5b665f7d82487b455fdd5938979a3a521200c1d80b9f0,2026-01-24 13:06:07,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4878036,13.3489632,,,52.4878036,13.3489632
2300,2353,Wedding,13353,Berlin,Torfstr. 22,,2022-01-24 00:00:00,"Online-Formular-Meldung 28.10.2022:

2022-10: Haussperlinge: Zahlreiche Niststätten unter den Ziegeln und Firststeinen; gesehen vom Gerüst des in Sanierung befindlichen Nachbarhauses",Kontrolle der Meldung erforderlich,1bcfda774ea6277ba91083e026913e1d6477588ba8b654374b9275f7,2026-01-24 13:06:07,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.5409995,13.3507242,,,52.5409995,13.3507242
2304,2357,Buch,13125,Berlin,Am Sandhaus 5,Fotos (2022),2022-01-24 00:00:00,"Online-Formular-Melung vom 17.01.2023

2022: Haussperlinge brüten jedes Jahr unter einer Dachkammer (Foto vorhanden). Die Rotschwänze brüten im gegenüberliegenden alten Schuppen.
Fledermäuse im Hof, Standort des Quartiers nicht bekannt.",Bauvorhaben von Howoge in Planung. Für die Sanierung bzw. Abriss des alten Schuppens ist noch kein konkreter Zeitpunkt mitgeteilt. UNB muss benachrichtigt werden. Vorher Kontrolle wichtig.,874449c03e8be274c332a74ae32066e0983a3f8cc9e15ff2cf9664d6,2026-01-24 13:06:08,1,0,0,1,0,0,1,0,1,0,0,1,0,0,,0,0,0,0,0,0,,0,52.6377423,13.4892012,,,52.6377423,13.4892012
2305,2358,Tegel,13507,Berlin,Liesborner Weg 6,Foto,2022-01-24 00:00:00,"Meldung über Online-Formular am 13.01.2023

2022: Melder hat diverse Holzbetonkästen von Strobel (9 Stück), Fledermauskasten und einen von Hasselfeldt installiert (Foto). Die Niststätten wurden im selben Jahr gut angenommen. Es ist aber nicht bekannt, wie viele Kästen letztendlich belegt waren.",,180202497b4524eed9ea492b922b8057274cd26cbd66901e1eb6197e,2026-01-24 13:06:08,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.5787391,13.277202,,,52.5787391,13.277202
2306,2359,Pankow,13187,Berlin,Berliner Str. 42,Foto (2023),2022-01-24 00:00:00,"Online-Formular Meldung am 29.01.2023

2023-01: Es gibt eine Baustelle direkt an der Ecke, es wird ein neues Haus gebaut. An der Hauswand des angrenzenden Hauses (Altbau) brüten jedes Jahr zahlreiche Spatzen (schätzungsweise mind. 20-30 Nester). Diese Wand wird aktuell von unten nach oben zugebaut (mit dem neuen Haus). Es ist unklar, ob es hier Rücksicht auf die Spatzen genommen wurde/wird und wie es jetzt im Frühjahr weiter gehen soll, wenn die Vögel wieder die alte Backsteinwand mit vielen Löchern zum Brüten nutzen.","UNB benachrichtigt, da Verlust von Gebäudebrütern zu befürchten: Gutachter wird eingeschaltet, Baustopp zur Klärung vorläufig veranlasst",ee08b5481484ef37e871ac9d32c0962d2f733e222c29905c96ba9307,2026-01-24 13:06:09,1,0,0,1,0,0,1,0,1,0,0,0,0,0,Berliner Str. 42/Maximilianstraße,0,1,0,0,1,0,,0,,,52.52000659999999,13.404954,52.52000659999999,13.404954
2307,2360,Dahlem,14195,Berlin,Von-Laue-Str. 17,,2022-05-26 00:00:00,"Online-Formular-Meldung vom 26.05.2022:

Kontrolle in Nachbarhäusern (s. seperate Einträge zu den Hausnummern):
27.05.2022:
Von-Laue-Straße 3 gibt es schon als Eintrag in der Datenbank.
War letztes Jahr auch schon in den umliegenden Straßen unterwegs, um Alteinträge zu prüfen, da gibt es viele Ersatzmaßnahmen. (Birte)
2020-07: Nr. 11 Ersatzmaßnahmen in Fassade integriert (Friederike), Nr. 15: 2020-07: Einflug Sperling; Mauersegler im engen Anflug

2022-05: Meldung: Vogelkästen mit Staren, auch Haussperlinge und Mauersegler an diesem und umliegenden Gebäuden",Kontrolle in Nachbarhäusern erfolgt,2f2748bbb42de48f256e7c3cb73f1eab11ab1fb903d23f6dea94b756,2026-01-24 13:06:09,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4461117,13.2867945,,,52.4461117,13.2867945
2308,2361,Prenzlauer Berg,10439,Berlin,Schivelbeiner Str. 49,,2022-05-24 00:00:00,"Online-Formular-Meldung vom 24.05.2022

Kontrolle der Adresse erledigt:
2025-04: Schivelbeiner Str. 71 und 75 existieren nicht. Höchste Hausnummer ist die 49. Ich habe mir stattdessen die 41 und 45 angesehen, aber keine Hinweise auf Nester gefunden.

2022-05: Haussperlinge rechts unter Traufe, in 14m Höhe am Südring (?) (Nr. 71, ursprüngliche Angabe, existiert nicht)
Haussperlinge rechts hinter Regenabflussrinne in 16m Höhe am Südring (?) (Nr. 75, ursprüngliche Angabe, existiert nicht)

","vorläufig geänderte Angabe Nr. 49, Standort muss geklärt werden",e09f8fa813ed6aaf83b0ba0995120a1b6c7b71baedfd1065a6fb2159,2026-01-24 13:06:09,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Schivelbeiner Str. 49 (?),0,0,0,0,0,1,(?),0,52.5506732,13.413202,,,52.5506732,13.413202
2309,2362,Neukölln,12045,Berlin,Elbestr. 28,,2022-02-10 00:00:00,"2025-08 Elbestraße 28 Hof ganz links an der Brandwand 2. Hof Adresse des Hofes Weserstr. 175
An der teils bewachsenen Brandmauer keine Einflüge kein Nistmaterial o.ä. gesehen.

Online-Formular-Meldung am 10.02.2022:

2022-02 An der Brandwand der Gewerbehöfe Reichel die auf den zweiten Hinterhof des Gebäudes Elbestr. 30 rausgeht brüten in den Mauernischen Spatzen. Eventuell auch Fledermäuse (nicht sicher). Fledermäuse kreisen aber im Sommer über die Höfe. Sanierung der Brandwand nicht bekannt.","2025-08: Kontrolle
Nochmalige Kontrolle im Frühjahr 2026, da 2025 unklare Ergebnisse",90b0f7b132c6f58e2ea4765d468fe879f3dbdf6dee4eec26741b6cd2,2026-01-24 13:06:09,1,0,0,1,0,0,0,0,0,1,0,0,0,0,Elbestr. 28/29,0,1,1,0,1,0,,0,52.4843338,13.4400321,,,52.4843338,13.4400321
2310,2363,Kreuzberg,10965,Berlin,Fidicinstr. 38,,2022-02-10 00:00:00,"Meldung über Online-Formular am 10.02.2022:

2022: Unter dem Dach und zwischen dem Stuck brüten mehrfach Mauersegler und auch Spatzen.",Kontrolle noch nicht erfolgt,3611425e82fcaf562b8ede110b3566aee8268e1f69660d981b919883,2026-01-24 13:06:10,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.487176,13.3890653,,,52.487176,13.3890653
2311,2364,Kreuzberg,10965,Berlin,Fidicinstr. 3,,2022-02-05 00:00:00,"Meldung über Online-Formular vom 10.02.2022:

2022: Das Gebäude wird gerade entkernt und soll abgerissen werden. Jeden Sommer hatten direkt unter dem Dach Mauersegler ihre Nester",Kontrolle noch nicht erfolgt,65d74e3c673e8ac92a098d9c6f9df702bb8bcfadae324a9da156ec03,2026-01-24 13:06:10,1,1,0,0,0,0,1,0,1,0,0,0,0,0,Fidicinstr. 3 (Bockbrauerei),0,0,0,0,0,1,(Bockbrauerei),0,52.4864803,13.389689,,,52.4864803,13.389689
2312,2365,Friedenau,12161,Berlin,Südwestkorso 15,,2021-01-24 00:00:00,"Meldung über Online-Formular am 03.05.2022 und am 05.07.2023 Turmfalke

2023-07 Im offenen Dachkasten im Innenhof im Seitenfügel. Zwei Individuen fliegen die Öffunung an. Keine Gefährdung erkennbar

2022-05 Dach zum Innenhof.
Beobachtet vom Balkon (2. OG) hofseitig Laubacher Str. 16. Das genaue Landeziel ist aus dem Beobachtungswinkel verdeckt durch den grauen Dachausbau von A.
Jahr 2022 (3. Mai) Bisher noch keine Jungen gehört nur die Altvögel.

2021 Turmfalke Geschrei wie beim Teenie-Konzert würde schätzen es waren 3-4 Junge. Ein Elterntier saß morgens im Blumenkübel auf genanntem Balkon.",,0738330f37f14eb48dbed24e4ba973a0490e53500e000e8cdc365069,2026-01-24 13:06:10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,52.4732251,13.3213552,,,52.4732251,13.3213552
2313,2366,Charlottenburg,14059,Berlin,Spandauer Damm 10,,2022-04-09 00:00:00,"Meldung über Online-Formular am 07.05.2022:

Besichtigung: 09. und 10.04.2022 sowie 23.04.2022
Südseite: Ansatzstelle von drei Mehlschwalbennestern, die Nester fehlen, 1. Stock, oben in den Fensternischen links und rechts des Schriftzuges „Museum“, über dem Haupteingang. Am 23.04.2022 waren die Fensternischen mit Netzen bespannt, eindeutig als Abwehrmaßnahme im Bereich der Schwalbennester. 
Nordseite: Ansatzstelle von einem Schwalbennest, das Nest fehlt, 1. Stock, Lage am „Hinterausgang“ analog zu der Südseite; Belegung in 2022 unklar, da vor Brutsaison.",ev. Kontrolle,5adb5b10dc1fcb3ea05ee144c34a2f1d3d9d4847168e155a727ebfad,2026-01-24 13:06:10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Spandauer Damm 10-22,0,0,1,1,0,0,,0,52.5213229,13.2992267,,,52.5213229,13.2992267
2314,2367,Siemensstadt,13629,Berlin,Köttgenstr. 11,,2022-05-09 00:00:00,"Online-Formular-Meldung vom 09.05.2022:

22-05: Unterm Dachfirst / Gebäudeecke am Parkplatz nisten seit Jahren Spatzen. Die Häuser sollen nun im Juli eingerüstet und saniert werden, vermutlich auch der Dachbereich","Kontrolle, ob Ersatzmaßnahmen eingerichtet wurden",258c58ff5e17d48f8869099d0d47a990590447523ef80690b9252b5d,2026-01-24 13:06:11,1,0,0,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,,0,52.544431,13.2590481,,,52.544431,13.2590481
2315,2368,Wilmersdorf,10707,Berlin,Xantener Str. 8,Foto (Kontrolle),2023-03-20 00:00:00,"Gerüstmeldung am 12.03.2023

2023-03: Kontrolle: großes Gerüst mit Netz. Einer der Bauarbeiter sagte mir, sie würden die komplette Fassade sarnieren.
Es gab in der Nähe viele Sperlinge die teilweise auch Zuflucht in dem Baugerüst suchten aber konkrete Spuren von Niststätten habe ich leider keine finden können.","Kontrolle durchgeführt, kein konkreter Beleg für Gebäudebrüter an dem Haus, aber am Lebensraum",6969c92ffd462129ef7a426635a889c7f1ecff174f80c2c0991b37a6,2026-01-24 13:06:11,1,0,1,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4987902,13.3104379,,,52.4987902,13.3104379
2317,2370,Wilmersdorf,10719,Berlin,Ludwigkirchplatz,Fotos,2023-03-20 00:00:00,2023-03 Am gibt es wohl gerade eine Hofsarnierung. An den Bäumen hängen Nistkästen und bei einem habe ich einen Sperling beim Eintragen von Nistmaterial fotografiert. Vielleicht könnte man etwas im Auge behalten dass die Vögel beim Brüten nicht durch die Bauarbeiten gestört werden.,temporärer Ersatz? Annahme der Nistkästen (Fotos belegen Einflug),8dab91d9fe8be341c371973b6d8de56eade690fdc716fdf813536432,2026-01-24 13:06:11,1,0,0,1,1,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4975581,13.3226705,,,52.4975581,13.3226705
2318,2371,"Charlottenburg-Wilmersdorf, Westend",14057,Berlin,Messedamm 8,Infoblatt,2026-01-09 00:00:00,"2022-11: Klebestreifen gegen Vogelschlag
2022-09: Nistkästen sollen bei Dachfertigstellung montiert werden
2021/22: Neubau des ZOB",,b6b87f04e5033342a25b2e6e14b500f86439794720b810479883ed78,2026-01-24 13:06:12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.5080208,13.2806777,,,52.5080208,13.2806777
2319,2372,"Steglitz-Zehlendorf, Lichterfelde-West",12205,Berlin,Drakestr. 29A,Foto,2022-10-15 00:00:00,"2022-10: Einflüge Haussperlinge rechte Hausseite (Einfahrt zum Supermarkt)
",,072aa9b2df79012872b6f9518686f9fc2601c44d478e95fcb165083f,2026-01-24 13:06:12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4415462,13.29867,,,52.4415462,13.29867
2320,2373,Schöneberg,10827,Berlin,Herbertstr. 6,Foto (2023),2022-01-24 00:00:00,"Online-Formular-Meldung: 02.04.2023

2023-04: Haussperlinge: vor dem Haus, rechte Seite: In einem Hohlraum zwischen einer aufgebogenen Metallverkleidung und der Unterseite des Balkons des 3. OG, ergo gut vom Balkon des 2. OG sichtbar. Nistmaterial hängt ebenfalls gut sichtbar heraus. Niststätte auch schon in 2022 beobachtet. ",,d0ed9076ba243ca712c33a8d076b336027d159cd091782e31fbb3987,2026-01-24 13:06:12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4852222,13.358725,,,52.4852222,13.358725
2321,2374,Tempelhof,12103,Berlin,Schöneberger Str. 7,Protokoll mit Fotos (2023),2023-03-12 00:00:00,"2023-04: Kontrolle ergibt Nistmaterial und Kotspuren (Protokoll und Fotos vorhanden).
Es besteht akute Tötungsgefahr von Tieren, weil Vögel in Netzen hängenbleiben (Fotobeleg). Bei der Kontrolle wurde am Kaufland Tempelhof per Fotozoom das Vorhandensein vernetzter Nester dokumentiert, Haussperlinge hinter der Vernetzung, beim Verschwinden in einer Höhle am Vordach, sowie mit deutlichem Brutbezug (Revier- u. Balzgesang) zum Gebäude beobachtet.

2023-03: Melder beobachten seit Jahren am Kaufland das Einfliegen von Haussperlingen über
beiden Eingängen am Vordach und auch hinter dem Schriftzug. Es wurde wegen Vernetzung der
Vordächer (entdeckt am 12.03.23) die UNB Tempelhof-Schöneberg eingeschaltet.
",Kontrolle und Bestätigung von Niststätten am 24.04.2023 durch erfahrene Kartiererin,44d31bd944b2ceb58c4df206a1a37f293f52ad2e74a072953badd6d1,2026-01-24 13:06:12,1,0,1,1,0,0,1,0,1,0,1,0,0,0,Schöneberger Str. 7 (Kaufland),0,0,0,0,0,1,(Kaufland),0,,,52.52000659999999,13.404954,52.52000659999999,13.404954
2322,2375,Lichtenrade (Tempelhof-Schöneberg),12305,Berlin,Lichtenrader Damm 224,Fotos (2023),2023-04-27 00:00:00,"Schulsanierung

2023-04: Nur am hofseitigen Gebäude ( am Sportplatz) habe ich unter einer Jalousie Nistmaterial und einen Einflug eines Haussperlings beobachten können.
Ansonsten waren aber unter den Jalousiekästen an fast jedem Fenster hofseitig Kotspuren zu sehen.( leider auf den Fotos nicht zu erkennen).
Es gibt viele Büsche und hofseitig 2 große naturbelassene Wiesen.
Es waren auch einige Sperlinge ( eher wenige ) zu sehen. Fotos vorhanden.","Sanierung Sporthallenboden/ Entwässerung (Sommerferien 2022-3Q 2022); 
Gesamtsanierung
2022-3Q.2022, 2023-2026",d259eeebbd3409f3d5f33a0240af3cefb248ff394b5c6a9a92b3bc90,2026-01-24 13:06:12,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"Lichtenrader Damm 224-230, Georg-Büchner Gymnasium",1,0,1,1,0,0,,0,,,52.52000659999999,13.404954,52.52000659999999,13.404954
